"Plot Title: 22368008"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 22368008, SEN S/N: 22368008)","Temp, °F (LGR S/N: 22368008, SEN S/N: 22368008)","Coupler Detached (LGR S/N: 22368008)","Coupler Attached (LGR S/N: 22368008)","Host Connected (LGR S/N: 22368008)","End Of File (LGR S/N: 22368008)"
1409,11/28/25 06:00:00 PM,398.4,51.26,,,,
1410,11/28/25 06:30:00 PM,398.0,51.22,,,,
1411,11/28/25 07:00:00 PM,397.7,51.19,,,,
1412,11/28/25 07:30:00 PM,397.7,51.15,,,,
1413,11/28/25 08:00:00 PM,397.1,51.12,,,,
1414,11/28/25 08:30:00 PM,397.0,51.06,,,,
1415,11/28/25 09:00:00 PM,396.6,51.03,,,,
1416,11/28/25 09:30:00 PM,396.3,51.01,,,,
1417,11/28/25 10:00:00 PM,396.0,50.95,,,,
1418,11/28/25 10:30:00 PM,395.6,50.94,,,,
1419,11/28/25 11:00:00 PM,395.6,50.88,,,,
1420,11/28/25 11:30:00 PM,395.2,50.86,,,,
1421,11/29/25 12:00:00 AM,395.0,50.86,,,,
1422,11/29/25 12:30:00 AM,394.9,50.85,,,,
1423,11/29/25 01:00:00 AM,394.6,50.81,,,,
1424,11/29/25 01:30:00 AM,394.6,50.81,,,,
1425,11/29/25 02:00:00 AM,394.3,50.81,,,,
1426,11/29/25 02:30:00 AM,394.3,50.77,,,,
1427,11/29/25 03:00:00 AM,394.3,50.76,,,,
1428,11/29/25 03:30:00 AM,394.1,50.74,,,,
1429,11/29/25 04:00:00 AM,394.0,50.74,,,,
1430,11/29/25 04:30:00 AM,393.9,50.72,,,,
1431,11/29/25 05:00:00 AM,393.6,50.70,,,,
1432,11/29/25 05:30:00 AM,393.5,50.67,,,,
1433,11/29/25 06:00:00 AM,393.0,50.63,,,,
1434,11/29/25 06:30:00 AM,392.8,50.61,,,,
1435,11/29/25 07:00:00 AM,392.5,50.61,,,,
1436,11/29/25 07:30:00 AM,392.2,50.56,,,,
1437,11/29/25 08:00:00 AM,392.0,50.56,,,,
1438,11/29/25 08:30:00 AM,391.9,50.52,,,,
1439,11/29/25 09:00:00 AM,391.7,50.50,,,,
1440,11/29/25 09:30:00 AM,391.5,50.47,,,,
1441,11/29/25 10:00:00 AM,391.4,50.45,,,,
1442,11/29/25 10:30:00 AM,391.7,50.45,,,,
1443,11/29/25 11:00:00 AM,392.1,50.43,,,,
1444,11/29/25 11:30:00 AM,391.1,50.43,,,,
1445,11/29/25 12:00:00 PM,391.1,50.43,,,,
1446,11/29/25 12:30:00 PM,391.7,50.45,,,,
1447,11/29/25 01:00:00 PM,391.4,50.47,,,,
1448,11/29/25 01:30:00 PM,391.5,50.50,,,,
1449,11/29/25 02:00:00 PM,391.7,50.54,,,,
1450,11/29/25 02:30:00 PM,391.9,50.56,,,,
1451,11/29/25 03:00:00 PM,392.0,50.61,,,,
1452,11/29/25 03:30:00 PM,392.1,50.63,,,,
1453,11/29/25 04:00:00 PM,392.3,50.63,,,,
1454,11/29/25 04:30:00 PM,392.2,50.67,,,,
1455,11/29/25 05:00:00 PM,391.5,50.67,,,,
1456,11/29/25 05:30:00 PM,391.3,50.70,,,,
1457,11/29/25 06:00:00 PM,392.2,50.67,,,,
1458,11/29/25 06:30:00 PM,393.4,50.65,,,,
1459,11/29/25 07:00:00 PM,394.4,50.63,,,,
1460,11/29/25 07:30:00 PM,394.0,50.63,,,,
1461,11/29/25 08:00:00 PM,393.6,50.61,,,,
1462,11/29/25 08:30:00 PM,393.5,50.56,,,,
1463,11/29/25 09:00:00 PM,393.4,50.56,,,,
1464,11/29/25 09:30:00 PM,393.1,50.52,,,,
1465,11/29/25 10:00:00 PM,392.8,50.50,,,,
1466,11/29/25 10:30:00 PM,392.4,50.47,,,,
1467,11/29/25 11:00:00 PM,392.1,50.47,,,,
1468,11/29/25 11:30:00 PM,391.8,50.43,,,,
1469,11/30/25 12:00:00 AM,391.5,50.43,,,,
1470,11/30/25 12:30:00 AM,391.4,50.41,,,,
1471,11/30/25 01:00:00 AM,390.8,50.40,,,,
1472,11/30/25 01:30:00 AM,390.6,50.34,,,,
1473,11/30/25 02:00:00 AM,390.5,50.34,,,,
1474,11/30/25 02:30:00 AM,390.1,50.32,,,,
1475,11/30/25 03:00:00 AM,390.0,50.31,,,,
1476,11/30/25 03:30:00 AM,389.5,50.25,,,,
1477,11/30/25 04:00:00 AM,389.3,50.25,,,,
1478,11/30/25 04:30:00 AM,389.1,50.22,,,,
1479,11/30/25 05:00:00 AM,388.7,50.20,,,,
1480,11/30/25 05:30:00 AM,388.5,50.16,,,,
1481,11/30/25 06:00:00 AM,388.2,50.14,,,,
1482,11/30/25 06:30:00 AM,388.0,50.11,,,,
1483,11/30/25 07:00:00 AM,387.3,50.09,,,,
1484,11/30/25 07:30:00 AM,386.9,50.04,,,,
1485,11/30/25 08:00:00 AM,386.5,50.02,,,,
1486,11/30/25 08:30:00 AM,386.2,49.98,,,,
1487,11/30/25 09:00:00 AM,385.6,49.95,,,,
1488,11/30/25 09:30:00 AM,385.2,49.91,,,,
1489,11/30/25 10:00:00 AM,385.0,49.86,,,,
1490,11/30/25 10:30:00 AM,385.0,49.84,,,,
1491,11/30/25 11:00:00 AM,384.9,49.82,,,,
1492,11/30/25 11:30:00 AM,385.0,49.82,,,,
1493,11/30/25 12:00:00 PM,385.0,49.82,,,,
1494,11/30/25 12:30:00 PM,385.5,49.86,,,,
1495,11/30/25 01:00:00 PM,385.7,49.89,,,,
1496,11/30/25 01:30:00 PM,386.1,49.91,,,,
1497,11/30/25 02:00:00 PM,386.3,49.95,,,,
1498,11/30/25 02:30:00 PM,386.9,50.00,,,,
1499,11/30/25 03:00:00 PM,387.2,50.02,,,,
1500,11/30/25 03:30:00 PM,387.9,50.02,,,,
1501,11/30/25 04:00:00 PM,387.5,50.02,,,,
1502,11/30/25 04:30:00 PM,387.8,50.02,,,,
1503,11/30/25 05:00:00 PM,387.8,50.04,,,,
1504,11/30/25 05:30:00 PM,387.3,50.04,,,,
1505,11/30/25 06:00:00 PM,386.5,50.02,,,,
1506,11/30/25 06:30:00 PM,386.4,50.00,,,,
1507,11/30/25 07:00:00 PM,388.0,49.98,,,,
1508,11/30/25 07:30:00 PM,390.7,49.93,,,,
1509,11/30/25 08:00:00 PM,391.2,49.89,,,,
1510,11/30/25 08:30:00 PM,390.4,49.86,,,,
1511,11/30/25 09:00:00 PM,389.8,49.84,,,,
1512,11/30/25 09:30:00 PM,389.4,49.82,,,,
1513,11/30/25 10:00:00 PM,388.9,49.80,,,,
1514,11/30/25 10:30:00 PM,388.2,49.75,,,,
1515,11/30/25 11:00:00 PM,387.9,49.73,,,,
1516,11/30/25 11:30:00 PM,387.2,49.73,,,,
1517,12/01/25 12:00:00 AM,386.8,49.71,,,,
1518,12/01/25 12:30:00 AM,386.0,49.68,,,,
1519,12/01/25 01:00:00 AM,385.6,49.68,,,,
1520,12/01/25 01:30:00 AM,385.2,49.64,,,,
1521,12/01/25 02:00:00 AM,384.9,49.62,,,,
1522,12/01/25 02:30:00 AM,384.8,49.59,,,,
1523,12/01/25 03:00:00 AM,384.5,49.60,,,,
1524,12/01/25 03:30:00 AM,384.1,49.57,,,,
1525,12/01/25 04:00:00 AM,384.0,49.57,,,,
1526,12/01/25 04:30:00 AM,383.8,49.53,,,,
1527,12/01/25 05:00:00 AM,383.7,49.53,,,,
1528,12/01/25 05:30:00 AM,383.2,49.51,,,,
1529,12/01/25 06:00:00 AM,382.6,49.48,,,,
1530,12/01/25 06:30:00 AM,381.9,49.48,,,,
1531,12/01/25 07:00:00 AM,381.2,49.44,,,,
1532,12/01/25 07:30:00 AM,380.5,49.41,,,,
1533,12/01/25 08:00:00 AM,379.9,49.39,,,,
1534,12/01/25 08:30:00 AM,379.2,49.33,,,,
1535,12/01/25 09:00:00 AM,378.8,49.33,,,,
1536,12/01/25 09:30:00 AM,378.2,49.32,,,,
1537,12/01/25 10:00:00 AM,377.9,49.30,,,,
1538,12/01/25 10:30:00 AM,377.7,49.32,,,,
1539,12/01/25 11:00:00 AM,377.7,49.33,,,,
1540,12/01/25 11:30:00 AM,378.0,49.37,,,,
1541,12/01/25 12:00:00 PM,378.3,49.41,,,,
1542,12/01/25 12:30:00 PM,378.5,49.48,,,,
1543,12/01/25 01:00:00 PM,379.4,49.57,,,,
1544,12/01/25 01:30:00 PM,380.0,49.62,,,,
1545,12/01/25 02:00:00 PM,380.7,49.73,,,,
1546,12/01/25 02:30:00 PM,381.3,49.82,,,,
1547,12/01/25 03:00:00 PM,381.9,49.91,,,,
1548,12/01/25 03:30:00 PM,382.3,49.98,,,,
1549,12/01/25 04:00:00 PM,382.9,50.04,,,,
1550,12/01/25 04:30:00 PM,383.3,50.13,,,,
1551,12/01/25 05:00:00 PM,383.4,50.16,,,,
1552,12/01/25 05:30:00 PM,383.4,50.16,,,,
1553,12/01/25 06:00:00 PM,383.2,50.22,,,,
1554,12/01/25 06:30:00 PM,382.2,50.22,,,,
1555,12/01/25 07:00:00 PM,381.8,50.20,,,,
1556,12/01/25 07:30:00 PM,383.4,50.14,,,,
1557,12/01/25 08:00:00 PM,386.5,50.09,,,,
1558,12/01/25 08:30:00 PM,387.2,49.95,,,,
1559,12/01/25 09:00:00 PM,385.9,49.82,,,,
1560,12/01/25 09:30:00 PM,384.8,49.71,,,,
1561,12/01/25 10:00:00 PM,383.9,49.57,,,,
1562,12/01/25 10:30:00 PM,383.1,49.48,,,,
1563,12/01/25 11:00:00 PM,382.0,49.37,,,,
1564,12/01/25 11:30:00 PM,381.1,49.28,,,,
1565,12/02/25 12:00:00 AM,380.2,49.17,,,,
1566,12/02/25 12:30:00 AM,379.5,49.08,,,,
1567,12/02/25 01:00:00 AM,378.8,48.99,,,,
1568,12/02/25 01:30:00 AM,378.2,48.92,,,,
1569,12/02/25 02:00:00 AM,377.8,48.87,,,,
1570,12/02/25 02:30:00 AM,377.5,48.81,,,,
1571,12/02/25 03:00:00 AM,377.1,48.76,,,,
1572,12/02/25 03:30:00 AM,376.9,48.70,,,,
1573,12/02/25 04:00:00 AM,376.6,48.69,,,,
1574,12/02/25 04:30:00 AM,376.3,48.65,,,,
1575,12/02/25 05:00:00 AM,376.0,48.65,,,,
1576,12/02/25 05:30:00 AM,375.6,48.60,,,,
1577,12/02/25 06:00:00 AM,374.9,48.58,,,,
1578,12/02/25 06:30:00 AM,374.5,48.54,,,,
1579,12/02/25 07:00:00 AM,373.6,48.49,,,,
1580,12/02/25 07:30:00 AM,372.9,48.45,,,,
1581,12/02/25 08:00:00 AM,372.1,48.36,,,,
1582,12/02/25 08:30:00 AM,371.6,48.29,,,,
1583,12/02/25 09:00:00 AM,371.1,48.20,,,,
1584,12/02/25 09:30:00 AM,370.8,48.15,,,,
1585,12/02/25 10:00:00 AM,370.6,48.09,,,,
1586,12/02/25 10:30:00 AM,370.7,48.09,,,,
1587,12/02/25 11:00:00 AM,371.1,48.16,,,,
1588,12/02/25 11:30:00 AM,371.9,48.27,,,,
1589,12/02/25 12:00:00 PM,373.1,48.42,,,,
1590,12/02/25 12:30:00 PM,374.4,48.65,,,,
1591,12/02/25 01:00:00 PM,376.2,48.90,,,,
1592,12/02/25 01:30:00 PM,377.9,49.14,,,,
1593,12/02/25 02:00:00 PM,382.9,49.48,,,,
1594,12/02/25 02:30:00 PM,381.9,49.73,,,,
1595,12/02/25 03:00:00 PM,383.4,49.93,,,,
1596,12/02/25 03:30:00 PM,384.4,50.05,,,,
1597,12/02/25 04:00:00 PM,384.7,50.14,,,,
1598,12/02/25 04:30:00 PM,385.0,50.13,,,,
1599,12/02/25 05:00:00 PM,385.1,50.13,,,,
1600,12/02/25 05:30:00 PM,385.8,50.22,,,,
1601,12/02/25 06:00:00 PM,403.4,50.13,,,,
1602,12/02/25 06:30:00 PM,411.3,50.09,,,,
1603,12/02/25 07:00:00 PM,414.7,50.11,,,,
1604,12/02/25 07:30:00 PM,395.1,50.31,,,,
1605,12/02/25 08:00:00 PM,388.4,50.43,,,,
1606,12/02/25 08:30:00 PM,386.6,50.45,,,,
1607,12/02/25 09:00:00 PM,393.6,50.36,,,,
1608,12/02/25 09:30:00 PM,419.2,50.20,,,,
1609,12/02/25 10:00:00 PM,416.1,50.09,,,,
1610,12/02/25 10:30:00 PM,412.7,49.95,,,,
1611,12/02/25 11:00:00 PM,410.3,49.84,,,,
1612,12/02/25 11:30:00 PM,408.7,49.75,,,,
1613,12/03/25 12:00:00 AM,407.7,49.64,,,,
1614,12/03/25 12:30:00 AM,406.6,49.59,,,,
1615,12/03/25 01:00:00 AM,405.6,49.53,,,,
1616,12/03/25 01:30:00 AM,404.8,49.51,,,,
1617,12/03/25 02:00:00 AM,404.2,49.51,,,,
1618,12/03/25 02:30:00 AM,403.8,49.51,,,,
1619,12/03/25 03:00:00 AM,403.7,49.51,,,,
1620,12/03/25 03:30:00 AM,403.5,49.51,,,,
1621,12/03/25 04:00:00 AM,403.1,49.50,,,,
1622,12/03/25 04:30:00 AM,402.7,49.48,,,,
1623,12/03/25 05:00:00 AM,402.7,49.44,,,,
1624,12/03/25 05:30:00 AM,402.4,49.41,,,,
1625,12/03/25 06:00:00 AM,401.8,49.39,,,,
1626,12/03/25 06:30:00 AM,400.7,49.32,,,,
1627,12/03/25 07:00:00 AM,399.5,49.28,,,,
1628,12/03/25 07:30:00 AM,397.9,49.23,,,,
1629,12/03/25 08:00:00 AM,396.3,49.17,,,,
1630,12/03/25 08:30:00 AM,394.2,49.10,,,,
1631,12/03/25 09:00:00 AM,392.6,49.06,,,,
1632,12/03/25 09:30:00 AM,391.3,49.01,,,,
1633,12/03/25 10:00:00 AM,390.1,49.01,,,,
1634,12/03/25 10:30:00 AM,389.7,49.01,,,,
1635,12/03/25 11:00:00 AM,389.5,49.03,,,,
1636,12/03/25 11:30:00 AM,389.5,49.10,,,,
1637,12/03/25 12:00:00 PM,391.6,49.21,,,,
1638,12/03/25 12:30:00 PM,395.3,49.39,,,,
1639,12/03/25 01:00:00 PM,394.2,49.60,,,,
1640,12/03/25 01:30:00 PM,396.1,49.84,,,,
1641,12/03/25 02:00:00 PM,398.9,50.11,,,,
1642,12/03/25 02:30:00 PM,400.5,50.29,,,,
1643,12/03/25 03:00:00 PM,401.7,50.43,,,,
1644,12/03/25 03:30:00 PM,402.8,50.56,,,,
1645,12/03/25 04:00:00 PM,404.8,50.65,,,,
1646,12/03/25 04:30:00 PM,405.0,50.70,,,,
1647,12/03/25 05:00:00 PM,405.6,50.70,,,,
1648,12/03/25 05:30:00 PM,405.7,50.70,,,,
1649,12/03/25 06:00:00 PM,406.2,50.70,,,,
1650,12/03/25 06:30:00 PM,408.4,50.58,,,,
1651,12/03/25 07:00:00 PM,421.0,50.61,,,,
1652,12/03/25 07:30:00 PM,420.4,50.58,,,,
1653,12/03/25 08:00:00 PM,424.2,50.63,,,,
1654,12/03/25 08:30:00 PM,411.4,50.63,,,,
1655,12/03/25 09:00:00 PM,411.4,50.56,,,,
1656,12/03/25 09:30:00 PM,420.0,50.45,,,,
1657,12/03/25 10:00:00 PM,447.1,50.34,,,,
1658,12/03/25 10:30:00 PM,431.7,50.22,,,,
1659,12/03/25 11:00:00 PM,420.4,50.05,,,,
1660,12/03/25 11:30:00 PM,413.4,49.95,,,,
1661,12/04/25 12:00:00 AM,408.5,49.80,,,,
1662,12/04/25 12:30:00 AM,405.3,49.69,,,,
1663,12/04/25 01:00:00 AM,402.7,49.57,,,,
1664,12/04/25 01:30:00 AM,400.5,49.48,,,,
1665,12/04/25 02:00:00 AM,398.9,49.39,,,,
1666,12/04/25 02:30:00 AM,397.4,49.28,,,,
1667,12/04/25 03:00:00 AM,395.9,49.21,,,,
1668,12/04/25 03:30:00 AM,394.9,49.14,,,,
1669,12/04/25 04:00:00 AM,393.8,49.08,,,,
1670,12/04/25 04:30:00 AM,392.6,49.06,,,,
1671,12/04/25 05:00:00 AM,391.8,49.03,,,,
1672,12/04/25 05:30:00 AM,391.0,49.01,,,,
1673,12/04/25 06:00:00 AM,390.2,49.01,,,,
1674,12/04/25 06:30:00 AM,388.6,49.01,,,,
1675,12/04/25 07:00:00 AM,387.3,48.99,,,,
1676,12/04/25 07:30:00 AM,384.4,49.01,,,,
1677,12/04/25 08:00:00 AM,382.0,48.99,,,,
1678,12/04/25 08:30:00 AM,379.8,48.97,,,,
1679,12/04/25 09:00:00 AM,377.6,48.96,,,,
1680,12/04/25 09:30:00 AM,376.0,48.92,,,,
1681,12/04/25 10:00:00 AM,374.6,48.90,,,,
1682,12/04/25 10:30:00 AM,374.5,48.90,,,,
1683,12/04/25 11:00:00 AM,373.6,48.88,,,,
1684,12/04/25 11:30:00 AM,374.3,48.90,,,,
1685,12/04/25 12:00:00 PM,374.9,48.90,,,,
1686,12/04/25 12:30:00 PM,376.2,48.90,,,,
1687,12/04/25 01:00:00 PM,376.9,48.96,,,,
1688,12/04/25 01:30:00 PM,378.3,48.96,,,,
1689,12/04/25 02:00:00 PM,379.5,48.99,,,,
1690,12/04/25 02:30:00 PM,381.1,49.03,,,,
1691,12/04/25 03:00:00 PM,382.5,49.08,,,,
1692,12/04/25 03:30:00 PM,383.7,49.14,,,,
1693,12/04/25 04:00:00 PM,384.7,49.19,,,,
1694,12/04/25 04:30:00 PM,385.6,49.21,,,,
1695,12/04/25 05:00:00 PM,386.0,49.26,,,,
1696,12/04/25 05:30:00 PM,386.3,49.26,,,,
1697,12/04/25 06:00:00 PM,386.9,49.23,,,,
1698,12/04/25 06:30:00 PM,387.0,49.23,,,,
1699,12/04/25 07:00:00 PM,387.2,49.23,,,,
1700,12/04/25 07:30:00 PM,387.0,49.21,,,,
1701,12/04/25 08:00:00 PM,387.1,49.19,,,,
1702,12/04/25 08:30:00 PM,386.3,49.12,,,,
1703,12/04/25 09:00:00 PM,386.6,49.01,,,,
1704,12/04/25 09:30:00 PM,390.2,48.92,,,,
1705,12/04/25 10:00:00 PM,398.1,48.85,,,,
1706,12/04/25 10:30:00 PM,395.0,48.76,,,,
1707,12/04/25 11:00:00 PM,392.2,48.70,,,,
1708,12/04/25 11:30:00 PM,390.6,48.65,,,,
1709,12/05/25 12:00:00 AM,389.3,48.60,,,,
1710,12/05/25 12:30:00 AM,388.4,48.58,,,,
1711,12/05/25 01:00:00 AM,387.9,48.56,,,,
1712,12/05/25 01:30:00 AM,387.3,48.54,,,,
1713,12/05/25 02:00:00 AM,387.1,48.54,,,,
1714,12/05/25 02:30:00 AM,386.8,48.54,,,,
1715,12/05/25 03:00:00 AM,386.7,48.51,,,,
1716,12/05/25 03:30:00 AM,386.4,48.49,,,,
1717,12/05/25 04:00:00 AM,386.3,48.51,,,,
1718,12/05/25 04:30:00 AM,385.9,48.49,,,,
1719,12/05/25 05:00:00 AM,385.6,48.47,,,,
1720,12/05/25 05:30:00 AM,385.3,48.45,,,,
1721,12/05/25 06:00:00 AM,384.8,48.45,,,,
1722,12/05/25 06:30:00 AM,383.7,48.40,,,,
1723,12/05/25 07:00:00 AM,383.0,48.40,,,,
1724,12/05/25 07:30:00 AM,381.8,48.36,,,,
1725,12/05/25 08:00:00 AM,380.6,48.34,,,,
1726,12/05/25 08:30:00 AM,379.6,48.29,,,,
1727,12/05/25 09:00:00 AM,378.4,48.27,,,,
1728,12/05/25 09:30:00 AM,377.6,48.25,,,,
1729,12/05/25 10:00:00 AM,376.8,48.24,,,,
1730,12/05/25 10:30:00 AM,376.2,48.24,,,,
1731,12/05/25 11:00:00 AM,376.0,48.24,,,,
1732,12/05/25 11:30:00 AM,375.7,48.24,,,,
1733,12/05/25 12:00:00 PM,375.6,48.25,,,,
1734,12/05/25 12:30:00 PM,376.0,48.25,,,,
1735,12/05/25 01:00:00 PM,376.0,48.27,,,,
1736,12/05/25 01:30:00 PM,376.4,48.31,,,,
1737,12/05/25 02:00:00 PM,376.6,48.36,,,,
1738,12/05/25 02:30:00 PM,376.8,48.40,,,,
1739,12/05/25 03:00:00 PM,377.1,48.47,,,,
1740,12/05/25 03:30:00 PM,377.2,48.49,,,,
1741,12/05/25 04:00:00 PM,377.5,48.56,,,,
1742,12/05/25 04:30:00 PM,377.7,48.58,,,,
1743,12/05/25 05:00:00 PM,377.4,48.60,,,,
1744,12/05/25 05:30:00 PM,377.6,48.60,,,,
1745,12/05/25 06:00:00 PM,377.7,48.60,,,,
1746,12/05/25 06:30:00 PM,377.6,48.58,,,,
1747,12/05/25 07:00:00 PM,377.4,48.58,,,,
1748,12/05/25 07:30:00 PM,376.9,48.54,,,,
1749,12/05/25 08:00:00 PM,379.1,48.49,,,,
1750,12/05/25 08:30:00 PM,384.0,48.45,,,,
1751,12/05/25 09:00:00 PM,384.9,48.47,,,,
1752,12/05/25 09:30:00 PM,380.9,48.51,,,,
1753,12/05/25 10:00:00 PM,376.2,48.49,,,,
1754,12/05/25 10:30:00 PM,375.2,48.47,,,,
1755,12/05/25 11:00:00 PM,387.2,48.47,,,,
1756,12/05/25 11:30:00 PM,385.7,48.42,,,,
1757,12/06/25 12:00:00 AM,382.6,48.40,,,,
1758,12/06/25 12:30:00 AM,380.1,48.38,,,,
1759,12/06/25 01:00:00 AM,378.5,48.38,,,,
1760,12/06/25 01:30:00 AM,377.3,48.36,,,,
1761,12/06/25 02:00:00 AM,375.5,48.38,,,,
1762,12/06/25 02:30:00 AM,374.4,48.36,,,,
1763,12/06/25 03:00:00 AM,373.4,48.36,,,,
1764,12/06/25 03:30:00 AM,372.4,48.34,,,,
1765,12/06/25 04:00:00 AM,371.5,48.31,,,,
1766,12/06/25 04:30:00 AM,370.8,48.29,,,,
1767,12/06/25 05:00:00 AM,368.4,48.29,,,,
1768,12/06/25 05:30:00 AM,369.3,48.25,,,,
1769,12/06/25 06:00:00 AM,368.6,48.24,,,,
1770,12/06/25 06:30:00 AM,367.8,48.20,,,,
1771,12/06/25 07:00:00 AM,366.9,48.18,,,,
1772,12/06/25 07:30:00 AM,365.8,48.15,,,,
1773,12/06/25 08:00:00 AM,364.1,48.13,,,,
1774,12/06/25 08:30:00 AM,362.2,48.09,,,,
1775,12/06/25 09:00:00 AM,360.1,48.04,,,,
1776,12/06/25 09:30:00 AM,358.3,48.00,,,,
1777,12/06/25 10:00:00 AM,356.2,47.98,,,,
1778,12/06/25 10:30:00 AM,354.6,47.97,,,,
1779,12/06/25 11:00:00 AM,353.4,47.97,,,,
1780,12/06/25 11:30:00 AM,352.8,47.95,,,,
1781,12/06/25 12:00:00 PM,352.3,47.97,,,,
1782,12/06/25 12:30:00 PM,352.1,47.97,,,,
1783,12/06/25 01:00:00 PM,352.3,47.98,,,,
1784,12/06/25 01:30:00 PM,352.6,48.00,,,,
1785,12/06/25 02:00:00 PM,352.8,48.04,,,,
1786,12/06/25 02:30:00 PM,353.3,48.07,,,,
1787,12/06/25 03:00:00 PM,353.6,48.07,,,,
1788,12/06/25 03:30:00 PM,354.0,48.13,,,,
1789,12/06/25 04:00:00 PM,354.0,48.15,,,,
1790,12/06/25 04:30:00 PM,354.3,48.15,,,,
1791,12/06/25 05:00:00 PM,354.5,48.16,,,,
1792,12/06/25 05:30:00 PM,354.4,48.16,,,,
1793,12/06/25 06:00:00 PM,354.3,48.15,,,,
1794,12/06/25 06:30:00 PM,354.3,48.15,,,,
1795,12/06/25 07:00:00 PM,354.6,48.15,,,,
1796,12/06/25 07:30:00 PM,354.8,48.13,,,,
1797,12/06/25 08:00:00 PM,355.1,48.15,,,,
1798,12/06/25 08:30:00 PM,354.4,48.09,,,,
1799,12/06/25 09:00:00 PM,360.0,48.07,,,,
1800,12/06/25 09:30:00 PM,363.5,48.06,,,,
1801,12/06/25 10:00:00 PM,363.5,48.07,,,,
1802,12/06/25 10:30:00 PM,360.0,48.07,,,,
1803,12/06/25 11:00:00 PM,353.9,48.06,,,,
1804,12/06/25 11:30:00 PM,349.9,48.04,,,,
1805,12/07/25 12:00:00 AM,357.2,48.00,,,,
1806,12/07/25 12:30:00 AM,358.7,48.04,,,,
1807,12/07/25 01:00:00 AM,357.5,48.04,,,,
1808,12/07/25 01:30:00 AM,356.2,47.98,,,,
1809,12/07/25 02:00:00 AM,355.0,47.98,,,,
1810,12/07/25 02:30:00 AM,353.8,47.98,,,,
1811,12/07/25 03:00:00 AM,352.7,47.97,,,,
1812,12/07/25 03:30:00 AM,351.9,47.95,,,,
1813,12/07/25 04:00:00 AM,351.0,47.97,,,,
1814,12/07/25 04:30:00 AM,350.0,47.93,,,,
1815,12/07/25 05:00:00 AM,349.0,47.93,,,,
1816,12/07/25 05:30:00 AM,348.9,47.95,,,,
1817,12/07/25 06:00:00 AM,348.6,47.93,,,,
1818,12/07/25 06:30:00 AM,348.3,47.93,,,,
1819,12/07/25 07:00:00 AM,348.0,47.89,,,,
1820,12/07/25 07:30:00 AM,347.7,47.89,,,,
1821,12/07/25 08:00:00 AM,346.9,47.88,,,,
1822,12/07/25 08:30:00 AM,345.9,47.86,,,,
1823,12/07/25 09:00:00 AM,344.9,47.86,,,,
1824,12/07/25 09:30:00 AM,343.0,47.82,,,,
1825,12/07/25 10:00:00 AM,341.0,47.82,,,,
1826,12/07/25 10:30:00 AM,339.2,47.77,,,,
1827,12/07/25 11:00:00 AM,337.4,47.77,,,,
1828,12/07/25 11:30:00 AM,336.0,47.77,,,,
1829,12/07/25 12:00:00 PM,335.2,47.77,,,,
1830,12/07/25 12:30:00 PM,334.5,47.79,,,,
1831,12/07/25 01:00:00 PM,334.4,47.82,,,,
1832,12/07/25 01:30:00 PM,335.0,47.84,,,,
1833,12/07/25 02:00:00 PM,335.6,47.88,,,,
1834,12/07/25 02:30:00 PM,336.6,47.89,,,,
1835,12/07/25 03:00:00 PM,337.5,47.95,,,,
1836,12/07/25 03:30:00 PM,338.4,47.98,,,,
1837,12/07/25 04:00:00 PM,339.2,47.98,,,,
1838,12/07/25 04:30:00 PM,340.2,48.04,,,,
1839,12/07/25 05:00:00 PM,341.0,48.04,,,,
1840,12/07/25 05:30:00 PM,341.6,48.04,,,,
1841,12/07/25 06:00:00 PM,342.4,48.04,,,,
1842,12/07/25 06:30:00 PM,343.0,48.00,,,,
1843,12/07/25 07:00:00 PM,343.5,48.04,,,,
1844,12/07/25 07:30:00 PM,343.5,48.00,,,,
1845,12/07/25 08:00:00 PM,343.7,47.98,,,,
1846,12/07/25 08:30:00 PM,344.1,47.98,,,,
1847,12/07/25 09:00:00 PM,344.2,47.97,,,,
1848,12/07/25 09:30:00 PM,344.3,47.98,,,,
1849,12/07/25 10:00:00 PM,344.4,48.00,,,,
1850,12/07/25 10:30:00 PM,344.3,47.98,,,,
1851,12/07/25 11:00:00 PM,343.4,47.93,,,,
1852,12/07/25 11:30:00 PM,341.7,47.89,,,,
1853,12/08/25 12:00:00 AM,341.0,47.88,,,,
1854,12/08/25 12:30:00 AM,341.0,47.86,,,,
1855,12/08/25 01:00:00 AM,342.5,47.86,,,,
1856,12/08/25 01:30:00 AM,344.0,47.86,,,,
1857,12/08/25 02:00:00 AM,345.6,47.84,,,,
1858,12/08/25 02:30:00 AM,346.1,47.84,,,,
1859,12/08/25 03:00:00 AM,345.9,47.82,,,,
1860,12/08/25 03:30:00 AM,345.8,47.79,,,,
1861,12/08/25 04:00:00 AM,345.5,47.79,,,,
1862,12/08/25 04:30:00 AM,345.3,47.77,,,,
1863,12/08/25 05:00:00 AM,345.0,47.75,,,,
1864,12/08/25 05:30:00 AM,345.0,47.73,,,,
1865,12/08/25 06:00:00 AM,344.7,47.73,,,,
1866,12/08/25 06:30:00 AM,344.6,47.70,,,,
1867,12/08/25 07:00:00 AM,344.7,47.68,,,,
1868,12/08/25 07:30:00 AM,344.8,47.66,,,,
